url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
HR_UZhz9dwQ,Européennes: Bardella a-t-il tué le match ?,Le Figaro,regular,2024-05-13T18:27:13.294Z,,420000,0,1,
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-13T18:27:13.467Z,,0,0,1,HR_UZhz9dwQ
v3tMSl6Fhfg,"
          
          
          
          
            Européennes J-30 : le point de vue de Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-13T18:27:13.482Z,,0,0,1,HR_UZhz9dwQ
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-13T18:27:13.494Z,,0,0,1,HR_UZhz9dwQ
T4wr_MdzDRo,"
          
          
          
          
            Vote RN : les motivations des électeurs ont-elles changé ?
          
        ",France Culture,proposal,2024-05-13T18:27:13.499Z,,0,0,1,HR_UZhz9dwQ
iAc5jQHxtiE,"
          
          
          
          
            LHeure des Pros : Ce qui minquiète en France cest la dérive liberticide (Florian Philippot)
          
        ",Europe 1,proposal,2024-05-13T18:27:13.505Z,,0,0,1,HR_UZhz9dwQ
oQpryKlWYjY,"
          
          
          
          
            Débat G. Attal / J. Bardella - Replay du 20H de TF1
          
        ",TF1 INFO,proposal,2024-05-13T18:27:13.509Z,,0,0,1,HR_UZhz9dwQ
2nQeGRsrLIQ,"
          
          
          
          
            Michel Onfray sur Gaza : Ce nest pas un génocide
          
        ",Europe 1,proposal,2024-05-13T18:27:13.514Z,,0,0,1,HR_UZhz9dwQ
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-13T18:27:13.520Z,,0,0,1,HR_UZhz9dwQ
x5tx85IJWFQ,"
          
          
          
          
            Dissolution : Marion Maréchal accuse Bardella de mentir aux Français
          
        ",Public Sénat,proposal,2024-05-13T18:27:13.527Z,,0,0,1,HR_UZhz9dwQ
GbnVc3xJt0Y,"
          
          
          
          
            Valérie Hayer dans le Grand Rendez-Vous Europe 1 CNEWS du 12 mai 2024 (intégrale)
          
        ",Europe 1,proposal,2024-05-13T18:27:13.533Z,,0,0,1,HR_UZhz9dwQ
2TBbXcUt2DY,"
          
          
          
          
            «Écoles, prisons, hôpitaux… La France est dans l’impasse» | Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-13T18:27:13.567Z,,0,0,1,HR_UZhz9dwQ
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-13T18:27:13.575Z,,0,0,1,HR_UZhz9dwQ
S50EDV7nnEs,"
          
          
          
          
            LFI est le premier parti antisémite de France: linterview de Raphaël Enthoven en intégralité
          
        ",BFMTV,proposal,2024-05-13T18:27:13.582Z,,0,0,1,HR_UZhz9dwQ
0JVO6mc1wX4,"
          
          
          
          
            Gaspard Proust - Chronique du 7 mai
          
        ",Europe 1,proposal,2024-05-13T18:27:13.589Z,,0,0,1,HR_UZhz9dwQ
70_vcb0EQtk,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC
          
        ",RMC,proposal,2024-05-13T18:27:13.594Z,,0,0,1,HR_UZhz9dwQ
mJMshRhfuqs,"
          
          
          
          
            Personne na envie dy aller : Dominique de Villepin sur lenvoi de troupes au sol en Ukraine
          
        ",LCI,proposal,2024-05-13T18:27:13.599Z,,0,0,1,HR_UZhz9dwQ
aCaYC9C6UN0,"
          
          
          
          
            Ukraine : Une percée russe décisive ?
          
        ",Public Sénat,proposal,2024-05-13T18:27:13.606Z,,0,0,1,HR_UZhz9dwQ
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-13T18:27:13.611Z,,0,0,1,HR_UZhz9dwQ
Dh0MnITcyg8,"
          
          
          
          
            LHeure des Pros - Eurovision : Piétiner le drapeau d’Israël cest piétiner l’étoile de David
          
        ",Europe 1,proposal,2024-05-13T18:27:13.616Z,,0,0,1,HR_UZhz9dwQ
RUN4gH6kXZ8,"
          
          
          
          
            Léducation au péril du wokisme et de lislamo-gauchisme I Gilles Kepel face à Jean-Michel Blanquer
          
        ",Le Figaro,proposal,2024-05-13T18:27:13.621Z,,0,0,1,HR_UZhz9dwQ
oQpryKlWYjY,Débat G. Attal / J. Bardella - Replay du 20H de TF1,TF1 INFO,regular,2024-05-13T18:34:15.452Z,,420000,1,2,
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-13T18:34:15.686Z,,0,1,2,oQpryKlWYjY
OYFqoS5EfmM,"
          
          
          
          
            Le débat J. Bardella / O. Véran, lintégrale en Replay
          
        ",LCI,proposal,2024-05-13T18:34:15.742Z,,0,1,2,oQpryKlWYjY
mw4L2xmEtS8,"
          
          
          
          
            Jordan Bardella face à Pascal Praud : Drame de Crépol, traitement médiatique, vie privée...
          
        ",Europe 1,proposal,2024-05-13T18:34:15.757Z,,0,1,2,oQpryKlWYjY
oOdXYFGohf0,"
          
          
          
          
            Jordan Bardella répond à Eric Dupond-Moretti sur le tacle à Marine Le Pen !
          
        ",Touche pas à mon poste !,proposal,2024-05-13T18:34:15.771Z,,0,1,2,oQpryKlWYjY
OdCvq3ViEsM,"
          
          
          
          
            Mathilde Panot/Marion Maréchal, le débat
          
        ",BFMTV,proposal,2024-05-13T18:34:15.777Z,,0,1,2,oQpryKlWYjY
2eRsM9vS8hw,"
          
          
          
          
            Le Grand Jury - Européennes : le grand débat (lintégrale)
          
        ",RTL  ,proposal,2024-05-13T18:34:15.785Z,,0,1,2,oQpryKlWYjY
okKCWWg80Fs,"
          
          
          
          
            1994 : Le débat entre Bernard Tapie et Jean-Marie Le Pen | Archive INA
          
        ",INA Politique,proposal,2024-05-13T18:34:15.791Z,,0,1,2,oQpryKlWYjY
7cRFmYkNIK0,"
          
          
          
          
            Le vif échange entre Clémentine Autain et Jordan Bardella sur les tenues religieuses à lécole
          
        ",BFMTV,proposal,2024-05-13T18:34:15.798Z,,0,1,2,oQpryKlWYjY
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-13T18:34:15.813Z,,0,1,2,oQpryKlWYjY
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-13T18:34:15.820Z,,0,1,2,oQpryKlWYjY
MH30gpjYc3A,"
          
          
          
          
            Jordan Bardella aime bien Gabriel Attal ?
          
        ",CYRIL HANOUNA,proposal,2024-05-13T18:34:15.827Z,,0,1,2,oQpryKlWYjY
mJMshRhfuqs,"
          
          
          
          
            Personne na envie dy aller : Dominique de Villepin sur lenvoi de troupes au sol en Ukraine
          
        ",LCI,proposal,2024-05-13T18:34:15.834Z,,0,1,2,oQpryKlWYjY
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-13T18:34:15.840Z,,0,1,2,oQpryKlWYjY
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-13T18:34:15.846Z,,0,1,2,oQpryKlWYjY
mbxtT0Kk-Pw,"
          
          
          
          
            “Crépol: une France qui bascule?”: linterview de Jordan Bardella en intégralité
          
        ",BFMTV,proposal,2024-05-13T18:34:15.853Z,,0,1,2,oQpryKlWYjY
70_vcb0EQtk,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC
          
        ",RMC,proposal,2024-05-13T18:34:15.857Z,,0,1,2,oQpryKlWYjY
hn-dw977wGQ,"
          
          
          
          
            Le secret qui a fait exploser la droite
          
        ",Documentaire Société,proposal,2024-05-13T18:34:15.862Z,,0,1,2,oQpryKlWYjY
4OS7pQF9Z3s,"
          
          
          
          
            Jordan Bardella est linvité de LEvénement du dimanche sur LCI
          
        ",LCI,proposal,2024-05-13T18:34:15.866Z,,0,1,2,oQpryKlWYjY
nxPpvbQqXuE,"
          
          
          
          
            Quest devenu le tout premier Influvoleur ?
          
        ",Simon Puech,proposal,2024-05-13T18:34:15.871Z,,0,1,2,oQpryKlWYjY
3OyM9GpePDA,"
          
          
          
          
            Le RN, le parti des policiers ? Mathieu Valet est face aux GG
          
        ",RMC,proposal,2024-05-13T18:34:15.877Z,,0,1,2,oQpryKlWYjY
OY2WvPg35-Y,Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité,BFMTV,regular,2024-05-13T18:41:22.853Z,,420000,2,3,
2eRsM9vS8hw,"
          
          
          
          
            Le Grand Jury - Européennes : le grand débat (lintégrale)
          
        ",RTL  ,proposal,2024-05-13T18:41:23.049Z,,0,2,3,OY2WvPg35-Y
ZEgI9mSgjHE,"
          
          
          
          
            Leurovision est devenu un enjeu géopolitique: linterview intégrale dAlain Bauer
          
        ",BFMTV,proposal,2024-05-13T18:41:23.055Z,,0,2,3,OY2WvPg35-Y
