url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
4Yc6hUVpoUU,"Monsieur Glucksmann, vous avez été bien accueilli ? Le billet de Daniel Morin 7h57",France Inter,regular,2024-05-08T15:12:41.686Z,,6000,0,1,
wRWR0NNWMHo,"
          
          
          
          
            Rendez-vous en terre inconnue : bienvenue à lApple Store ! - Le billet de Daniel Morin
          
        ",France Inter,proposal,2024-05-08T15:12:41.932Z,,0,0,1,4Yc6hUVpoUU
Nd0a19FYNUM,"
          
          
          
          
            On met les voiles avec Antoine - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-08T15:12:41.948Z,,0,0,1,4Yc6hUVpoUU
i3mbpe-Jl3M,"
          
          
          
          
            Raphaël Glucksmann : On fait la même erreur avec Xi Jinping quavec Vladimir Poutine
          
        ",France Inter,proposal,2024-05-08T15:12:41.960Z,,0,0,1,4Yc6hUVpoUU
JGqInpSAtmA,"
          
          
          
          
            Jai été cité sur CNews - Tanguy Pastureau maltraite linfo
          
        ",France Inter,proposal,2024-05-08T15:12:41.979Z,,0,0,1,4Yc6hUVpoUU
k6krXMfjC8A,"
          
          
          
          
            Passion JO ! - Le billet de Daniel Morin 7h55
          
        ",France Inter,proposal,2024-05-08T15:12:41.992Z,,0,0,1,4Yc6hUVpoUU
cesoPQEUoDk,"
          
          
          
          
            Comment booster les audiences selon Gaspard Proust ?
          
        ",Europe 1,proposal,2024-05-08T15:12:42.003Z,,0,0,1,4Yc6hUVpoUU
nc8v829zJ4c,"
          
          
          
          
            François Lenglet : le coup de fatigue des Allemands
          
        ",RTL  ,proposal,2024-05-08T15:12:42.014Z,,0,0,1,4Yc6hUVpoUU
-UduwtL_d5M,"
          
          
          
          
            Je suis anti-Meurice - La chronique de Waly Dia
          
        ",France Inter,proposal,2024-05-08T15:12:42.025Z,,0,0,1,4Yc6hUVpoUU
1qnUhNBgNGg,"
          
          
          
          
            Le plus beau jour de la vie de Rodolphe Saadé - Daniel Morin
          
        ",France Inter,proposal,2024-05-08T15:12:42.035Z,,0,0,1,4Yc6hUVpoUU
