url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
HR_UZhz9dwQ,Européennes: Bardella a-t-il tué le match ?,Le Figaro,regular,2024-05-15T20:44:43.639Z,,6000,0,1,
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-15T20:44:44.468Z,,0,0,1,HR_UZhz9dwQ
4sZqc4waf8M,"
          
          
          
          
            Lintégrale du Face-à-Face avec Éric Zemmour
          
        ",BFMTV,proposal,2024-05-15T20:44:44.811Z,,0,0,1,HR_UZhz9dwQ
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-15T20:44:44.821Z,,0,0,1,HR_UZhz9dwQ
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-15T20:44:44.827Z,,0,0,1,HR_UZhz9dwQ
vY1N58zdnw4,"
          
          
          
          
            LHeure des Pros - Attaque du fourgon pénitentiaire : Il faut renverser la table !
          
        ",Europe 1,proposal,2024-05-15T20:44:44.835Z,,0,0,1,HR_UZhz9dwQ
T4wr_MdzDRo,"
          
          
          
          
            Vote RN : les motivations des électeurs ont-elles changé ?
          
        ",France Culture,proposal,2024-05-15T20:44:44.841Z,,0,0,1,HR_UZhz9dwQ
v3tMSl6Fhfg,"
          
          
          
          
            Européennes J-30 : le point de vue de Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-15T20:44:44.849Z,,0,0,1,HR_UZhz9dwQ
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-15T20:44:44.856Z,,0,0,1,HR_UZhz9dwQ
vT1X8CtBsmY,"
          
          
          
          
            Les intérêts français ne sont plus défendus au niveau européen, déplore Jordan Bardella
          
        ",franceinfo,proposal,2024-05-15T20:44:44.867Z,,0,0,1,HR_UZhz9dwQ
eZtQL4qMsaQ,"
          
          
          
          
            Comment expliquer le déclassement de la France ? Avec Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-15T20:44:44.873Z,,0,0,1,HR_UZhz9dwQ
