url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
mw4L2xmEtS8,"Jordan Bardella face à Pascal Praud : Drame de Crépol, traitement médiatique, vie privée...",Europe 1,regular,2024-05-12T09:11:36.424Z,,180000,0,1,
IP0C3ppkcL0,"
          
          
          
          
            Jordan Bardella
          
        ",zertex,proposal,2024-05-12T09:11:36.631Z,,0,0,1,mw4L2xmEtS8
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-12T09:11:36.666Z,,0,0,1,mw4L2xmEtS8
Og0WwE0h61I,"
          
          
          
          
            Mélenchon, anatomie dune chute – entretien avec Éric Naulleau et Michel Onfray
          
        ",Front Populaire,proposal,2024-05-12T09:11:36.682Z,,0,0,1,mw4L2xmEtS8
dhvpIoe3dqM,"
          
          
          
          
            Gros Clash entre Géraldine Maillet et Didier Raoult
          
        ",CYRIL HANOUNA,proposal,2024-05-12T09:11:36.694Z,,0,0,1,mw4L2xmEtS8
hqDf55NXiI0,"
          
          
          
          
            Jordan Bardella et Raphaël Glucksmann débattent pour les élections européennes.
          
        ",Sivispacemparabelloum,proposal,2024-05-12T09:11:36.703Z,,0,0,1,mw4L2xmEtS8
Y6bzjeNCK9Y,"
          
          
          
          
            Eric Zemmour chez Pascal Praud : Emmanuel Macron a peur de sa rue arabe
          
        ",Éric Zemmour,proposal,2024-05-12T09:11:36.710Z,,0,0,1,mw4L2xmEtS8
E--WqWLihKo,"
          
          
          
          
            AFFAIRE NAHEL : UNE FRANCE EN PLEINE GUERRE CIVILE ? JORDAN BARDELLA, PRÉSIDENT DU RN, RÉPOND
          
        ",LEGEND,proposal,2024-05-12T09:11:36.716Z,,0,0,1,mw4L2xmEtS8
IiZ0jB_LiWs,"
          
          
          
          
            « On va sauter dans les 24 mois qui viennent » – Charles Gave
          
        ",Epoch Times France,proposal,2024-05-12T09:11:36.723Z,,0,0,1,mw4L2xmEtS8
jVbGnJ3zniU,"
          
          
          
          
            Linterview intégrale du philosophe Michel Onfray sur RMC
          
        ",RMC,proposal,2024-05-12T09:11:36.730Z,,0,0,1,mw4L2xmEtS8
sqc42YnwmDE,"
          
          
          
          
            Grand Oral de Jordan Bardella tête de liste RN
          
        ",Les Éveilleurs,proposal,2024-05-12T09:11:36.737Z,,0,0,1,mw4L2xmEtS8
DyUjKUtXErg,"
          
          
          
          
            Jordan BARDELLA chez BFM CLASHS en CASCADE
          
        ",Faites La France ,proposal,2024-05-12T09:11:36.745Z,,0,0,1,mw4L2xmEtS8
nWyTDXlKaz4,"
          
          
          
          
            Linterview intégrale de Yassine Belattar sur BFMTV
          
        ",BFMTV,proposal,2024-05-12T09:11:36.751Z,,0,0,1,mw4L2xmEtS8
