url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
wzGgpUSi6sU,Quel président ? François-Xavier Bellamy répond,EP République,regular,2024-05-12T08:06:01.225Z,,180000,0,1,
oqY0yIUXIlY,"
          
          
          
          
            François-Xavier Bellamy invité dans « Le Grand RDV » Europe1-CNEWS-Les Échos
          
        ",François-Xavier Bellamy,proposal,2024-05-12T08:06:01.973Z,,0,0,1,wzGgpUSi6sU
PrGEgiF6cDw,"
          
          
          
          
            🔴 FX BELLAMY RÉPOND EN DIRECT
          
        ",François-Xavier Bellamy,proposal,2024-05-12T08:06:01.983Z,,0,0,1,wzGgpUSi6sU
YzMNm3M9WPc,"
          
          
          
          
            Emmanuel Macron méprise les femmes: linterview dIsild Le Besco, en intégralité
          
        ",BFMTV,proposal,2024-05-12T08:06:01.989Z,,0,0,1,wzGgpUSi6sU
FOeIcu1Yk3Q,"
          
          
          
          
            Vladimir Poutine rénove ses villas… à son image
          
        ",LCI,proposal,2024-05-12T08:06:01.995Z,,0,0,1,wzGgpUSi6sU
vPY715WtPlc,"
          
          
          
          
            Clémence Guetté dénonce le climat actuel de censure et de répression
          
        ",France Inter,proposal,2024-05-12T08:06:02.000Z,,0,0,1,wzGgpUSi6sU
_xaQo86CyDE,"
          
          
          
          
            Échanges tendus entre Louis Boyard et François-Xavier Bellamy (7 mai 2024, Paris, France) [4K]
          
        ",CLPRESS / Agence de presse,proposal,2024-05-12T08:06:02.005Z,,0,0,1,wzGgpUSi6sU
j0KlbHDWiks,"
          
          
          
          
            Le Grand Jury des Auditeurs de RTL : François-Xavier Bellamy
          
        ",RTL  ,proposal,2024-05-12T08:06:02.010Z,,0,0,1,wzGgpUSi6sU
6msdAoHSzdE,"
          
          
          
          
            François-Xavier Bellamy : Le président se réfugie dans les questions de société pour faire lactu
          
        ",Europe 1,proposal,2024-05-12T08:06:02.017Z,,0,0,1,wzGgpUSi6sU
LeCgE9Jni-4,"
          
          
          
          
            Vladimir Poutine menace lEurope - Reportage #cdanslair 08.05.2024
          
        ",C dans lair,proposal,2024-05-12T08:06:02.023Z,,0,0,1,wzGgpUSi6sU
D3cgTOmIPSk,"
          
          
          
          
            Marie-Cécile Naves: Les Républicains nont quune crainte, quelle déclare son soutien à Joe Biden
          
        ",FRANCE 24,proposal,2024-05-12T08:06:02.029Z,,0,0,1,wzGgpUSi6sU
tFjcg8_s1f4,"
          
          
          
          
            François-Xavier Bellamy, le FBI et les Chinois - Le Billet de Charline dans le 7/10
          
        ",France Inter,proposal,2024-05-12T08:06:02.036Z,,0,0,1,wzGgpUSi6sU
NIZuGrbPY48,"
          
          
          
          
            Kharkiv : le début d’une opération majeure russe ?
          
        ",LCI,proposal,2024-05-12T08:06:02.041Z,,0,0,1,wzGgpUSi6sU
URwP1y4vvZA,"
          
          
          
          
            Les 4 vérités - François-Xavier Bellamy
          
        ",Télé Matin,proposal,2024-05-12T08:06:02.046Z,,0,0,1,wzGgpUSi6sU
oUprRvnsfB8,"
          
          
          
          
            Des armes nucléaires russes aux portes de l’Europe
          
        ",LCI,proposal,2024-05-12T08:06:02.053Z,,0,0,1,wzGgpUSi6sU
zgGjaGHFIYA,"
          
          
          
          
            François-Xavier Bellamy : Quelles sont les qualités de Gabriel Attal pour entrer à Matignon ?
          
        ",Europe 1,proposal,2024-05-12T08:06:02.059Z,,0,0,1,wzGgpUSi6sU
_eqsKtbBMcA,"
          
          
          
          
            Fusillade dans un commissariat de Paris : Une violence gratuite déraisonnable
          
        ",Europe 1,proposal,2024-05-12T08:06:02.067Z,,0,0,1,wzGgpUSi6sU
EoG6G1qg5JY,"
          
          
          
          
            Tunisie, lavocate et chroniqueuse Sonia Dahmani arrêtée de force • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-12T08:06:02.073Z,,0,0,1,wzGgpUSi6sU
uai4auH29cg,"
          
          
          
          
            Moscou menace : les Français seront des cibles
          
        ",LCI,proposal,2024-05-12T08:06:02.082Z,,0,0,1,wzGgpUSi6sU
I4cKFHbEmR4,"
          
          
          
          
            Débat avec Emmanuel Macron au Parlement européen
          
        ",François-Xavier Bellamy,proposal,2024-05-12T08:06:02.088Z,,0,0,1,wzGgpUSi6sU
bTrSwYl9u8E,"
          
          
          
          
            Pascal Praud - Le PSG éliminé par le Borussia Dortmund en demi-finale de la Ligue des champions
          
        ",Europe 1,proposal,2024-05-12T08:06:02.093Z,,0,0,1,wzGgpUSi6sU
sJLQbMNkPp8,François-Xavier Bellamy : Lerreur du moment est de croire que tout changement est un progrès,FRANCE 24,regular,2024-05-12T08:09:06.179Z,,180000,1,2,
begcZgSc4ts,"
          
          
          
          
            The Mawozos, the gang that shakes Haiti
          
        ",Investigations et Enquêtes,proposal,2024-05-12T08:09:06.972Z,,0,1,2,sJLQbMNkPp8
gTs6VC-FzDE,"
          
          
          
          
            SHANGHAI, LES MEILLEURS ÉLÈVES DU MONDE ?
          
        ",100% DOCS,proposal,2024-05-12T08:09:07.032Z,,0,1,2,sJLQbMNkPp8
l9wUh82EYkg,"
          
          
          
          
            Face à Poutine - Un retournement inattendu (2/3) | ARTE
          
        ",ARTE,proposal,2024-05-12T08:09:07.041Z,,0,1,2,sJLQbMNkPp8
SbU4oRFVtV4,"
          
          
          
          
            I infiltrated Daesh in France
          
        ",Investigations et Enquêtes,proposal,2024-05-12T08:09:07.048Z,,0,1,2,sJLQbMNkPp8
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-12T08:09:07.053Z,,0,1,2,sJLQbMNkPp8
2237v_tTvsQ,"
          
          
          
          
            International : que pèse encore la France ?
          
        ",Public Sénat,proposal,2024-05-12T08:09:07.058Z,,0,1,2,sJLQbMNkPp8
E1yIT5bN4B8,"
          
          
          
          
            Welcome to Amish land | Full documentary in English
          
        ",Documentaire Société,proposal,2024-05-12T08:09:07.074Z,,0,1,2,sJLQbMNkPp8
cHXHr2s4qsc,"
          
          
          
          
            Face à Poutine - Le tout pour le tout (3/3) | ARTE
          
        ",ARTE,proposal,2024-05-12T08:09:07.080Z,,0,1,2,sJLQbMNkPp8
EEeSFGIMenY,"
          
          
          
          
            Lécole des Bérets Rouges
          
        ",Investigations et Enquêtes,proposal,2024-05-12T08:09:07.089Z,,0,1,2,sJLQbMNkPp8
JrbPe5c3d3c,"
          
          
          
          
            Roissy, Les coulisses dun aéroport
          
        ",Investigations et Enquêtes,proposal,2024-05-12T08:09:07.097Z,,0,1,2,sJLQbMNkPp8
ciMbhq9qmCk,"
          
          
          
          
            Invité : François-Xavier Bellamy - Audition publique (25/02/2019)
          
        ",Public Sénat,proposal,2024-05-12T08:09:07.102Z,,0,1,2,sJLQbMNkPp8
WIW0f6yvVw0,"
          
          
          
          
            Poutine, la haine de lOccident
          
        ",BFMTV,proposal,2024-05-12T08:09:07.108Z,,0,1,2,sJLQbMNkPp8
_X_b5Ph-h20,"
          
          
          
          
            Deadliest Journey - Colombia: the crazy pilots of the Amazon
          
        ",Les Routes de limpossible,proposal,2024-05-12T08:09:07.113Z,,0,1,2,sJLQbMNkPp8
1Hv8znLmG4I,"
          
          
          
          
            La Vème République, une constitution sur mesure ?
          
        ",imineo Documentaires,proposal,2024-05-12T08:09:07.118Z,,0,1,2,sJLQbMNkPp8
4XUGUe1lWqw,"
          
          
          
          
            Pablo Escobar: the king of cocaine
          
        ",Investigations et Enquêtes,proposal,2024-05-12T08:09:07.123Z,,0,1,2,sJLQbMNkPp8
gb9ceei1Z7o,"
          
          
          
          
            Qatar, une dynastie à la conquête du monde | ARTE
          
        ",ARTE,proposal,2024-05-12T08:09:07.128Z,,0,1,2,sJLQbMNkPp8
