url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
HR_UZhz9dwQ,Européennes: Bardella a-t-il tué le match ?,Le Figaro,regular,2024-05-12T15:52:42.673Z,,5000,0,1,
Yz9R8BYMisY,"
          
          
          
          
            Européennes : bientôt Glucksmann devant Hayer ?
          
        ",Le Figaro,proposal,2024-05-12T15:53:12.793Z,,0,0,1,HR_UZhz9dwQ
zhLfUFEBJMw,"
          
          
          
          
            Mégabassines dans le Puy-de-Dôme : des milliers d’opposants réunis contre un projet « scandaleux »
          
        ",TF1 INFO,proposal,2024-05-12T15:53:12.808Z,,0,0,1,HR_UZhz9dwQ
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-12T15:53:12.814Z,,0,0,1,HR_UZhz9dwQ
l4sgGLnIcwo,"
          
          
          
          
            Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls
          
        ",Le Figaro,proposal,2024-05-12T15:53:12.820Z,,0,0,1,HR_UZhz9dwQ
v3tMSl6Fhfg,"
          
          
          
          
            Européennes J-30 : le point de vue de Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-12T15:53:12.826Z,,0,0,1,HR_UZhz9dwQ
x5tx85IJWFQ,"
          
          
          
          
            Dissolution : Marion Maréchal accuse Bardella de mentir aux Français
          
        ",Public Sénat,proposal,2024-05-12T15:53:12.832Z,,0,0,1,HR_UZhz9dwQ
T4wr_MdzDRo,"
          
          
          
          
            Vote RN : les motivations des électeurs ont-elles changé ?
          
        ",France Culture,proposal,2024-05-12T15:53:12.837Z,,0,0,1,HR_UZhz9dwQ
4w5gsXAX5fo,"
          
          
          
          
            Marion Maréchal invitée de Ruth Elkrief et François Lenglet sur LCI
          
        ",Marion Maréchal,proposal,2024-05-12T15:53:12.842Z,,0,0,1,HR_UZhz9dwQ
OY2WvPg35-Y,"
          
          
          
          
            Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité
          
        ",BFMTV,proposal,2024-05-12T15:53:12.847Z,,0,0,1,HR_UZhz9dwQ
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-12T15:53:12.852Z,,0,0,1,HR_UZhz9dwQ
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-12T15:53:12.857Z,,0,0,1,HR_UZhz9dwQ
oQpryKlWYjY,"
          
          
          
          
            Débat G. Attal / J. Bardella - Replay du 20H de TF1
          
        ",TF1 INFO,proposal,2024-05-12T15:53:12.862Z,,0,0,1,HR_UZhz9dwQ
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-12T15:53:12.870Z,,0,0,1,HR_UZhz9dwQ
qPCRxNmVnJg,"
          
          
          
          
            Marion Maréchal ne croit pas que la Russie menacerait les frontières françaises.
          
        ",LCI,proposal,2024-05-12T15:53:12.876Z,,0,0,1,HR_UZhz9dwQ
5ddvpTnRFt0,"
          
          
          
          
            Comment expliquer le succès du RN ? L’analyse d’Arnaud Benedetti
          
        ",Le Figaro,proposal,2024-05-12T15:53:12.881Z,,0,0,1,HR_UZhz9dwQ
70_vcb0EQtk,"
          
          
          
          
            🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC
          
        ",RMC,proposal,2024-05-12T15:53:12.887Z,,0,0,1,HR_UZhz9dwQ
Vl1QApX8--E,"
          
          
          
          
            Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024
          
        ",LCP - Assemblée nationale,proposal,2024-05-12T15:53:12.893Z,,0,0,1,HR_UZhz9dwQ
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-12T15:53:12.903Z,,0,0,1,HR_UZhz9dwQ
IGjW84kTZp4,"
          
          
          
          
            La vengeance est un plat qui se mange froid - L’ABC - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-12T15:53:12.910Z,,0,0,1,HR_UZhz9dwQ
