url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
wzGgpUSi6sU,Quel président ? François-Xavier Bellamy répond,EP République,regular,2024-05-11T12:53:35.343Z,,180000,0,1,
oqY0yIUXIlY,"
          
          
          
          
            François-Xavier Bellamy invité dans « Le Grand RDV » Europe1-CNEWS-Les Échos
          
        ",François-Xavier Bellamy,proposal,2024-05-11T12:53:36.025Z,,0,0,1,wzGgpUSi6sU
_SG8vm0_CHc,"
          
          
          
          
            Stormy Daniels témoigne au procès de Donald Trump : entrevue avec Piotr Smolar | 24•60
          
        ",Radio-Canada Info,proposal,2024-05-11T12:53:36.082Z,,0,0,1,wzGgpUSi6sU
kdGV_8DvJCs,"
          
          
          
          
            Affaire Guillaume Meurice : jusquoù peut-on aller par humour ? • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-11T12:53:36.090Z,,0,0,1,wzGgpUSi6sU
URwP1y4vvZA,"
          
          
          
          
            Les 4 vérités - François-Xavier Bellamy
          
        ",Télé Matin,proposal,2024-05-11T12:53:36.102Z,,0,0,1,wzGgpUSi6sU
tFjcg8_s1f4,"
          
          
          
          
            François-Xavier Bellamy, le FBI et les Chinois - Le Billet de Charline dans le 7/10
          
        ",France Inter,proposal,2024-05-11T12:53:36.109Z,,0,0,1,wzGgpUSi6sU
_eqsKtbBMcA,"
          
          
          
          
            Fusillade dans un commissariat de Paris : Une violence gratuite déraisonnable
          
        ",Europe 1,proposal,2024-05-11T12:53:36.114Z,,0,0,1,wzGgpUSi6sU
PrGEgiF6cDw,"
          
          
          
          
            🔴 FX BELLAMY RÉPOND EN DIRECT
          
        ",François-Xavier Bellamy,proposal,2024-05-11T12:53:36.123Z,,0,0,1,wzGgpUSi6sU
vPY715WtPlc,"
          
          
          
          
            Clémence Guetté dénonce le climat actuel de censure et de répression
          
        ",France Inter,proposal,2024-05-11T12:53:36.129Z,,0,0,1,wzGgpUSi6sU
zgGjaGHFIYA,"
          
          
          
          
            François-Xavier Bellamy : Quelles sont les qualités de Gabriel Attal pour entrer à Matignon ?
          
        ",Europe 1,proposal,2024-05-11T12:53:36.136Z,,0,0,1,wzGgpUSi6sU
lIAqJ9xEiFk,"
          
          
          
          
            François-Xavier Bellamy, le rêve de revanche d’un « faux gentil »
          
        ",Le Point,proposal,2024-05-11T12:53:36.141Z,,0,0,1,wzGgpUSi6sU
_xaQo86CyDE,"
          
          
          
          
            Échanges tendus entre Louis Boyard et François-Xavier Bellamy (7 mai 2024, Paris, France) [4K]
          
        ",CLPRESS / Agence de presse,proposal,2024-05-11T12:53:36.147Z,,0,0,1,wzGgpUSi6sU
iw68fapp_1U,"
          
          
          
          
            Une tempête solaire extrême frappe la Terre | AFP
          
        ",AFP,proposal,2024-05-11T12:53:36.154Z,,0,0,1,wzGgpUSi6sU
fpVJe-c59b8,"
          
          
          
          
            Audition de Patrick Pouyanné, PDG de TotalEnergies
          
        ",Sénat,proposal,2024-05-11T12:53:36.160Z,,0,0,1,wzGgpUSi6sU
