url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
4Yc6hUVpoUU,"Monsieur Glucksmann, vous avez été bien accueilli ? Le billet de Daniel Morin 7h57",France Inter,regular,2024-05-08T14:43:57.605Z,,6000,0,1,
wRWR0NNWMHo,"
          
          
          
          
            Rendez-vous en terre inconnue : bienvenue à lApple Store ! - Le billet de Daniel Morin
          
        ",France Inter,proposal,2024-05-08T14:43:58.918Z,,0,0,1,4Yc6hUVpoUU
Nd0a19FYNUM,"
          
          
          
          
            On met les voiles avec Antoine - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-08T14:44:00.069Z,,0,0,1,4Yc6hUVpoUU
KqF0gPdQzf4,"
          
          
          
          
            [PODCAST] Omar Sy : de Trappes à Hollywood
          
        ",Le Parisien,proposal,2024-05-08T14:44:00.124Z,,0,0,1,4Yc6hUVpoUU
i3mbpe-Jl3M,"
          
          
          
          
            Raphaël Glucksmann : On fait la même erreur avec Xi Jinping quavec Vladimir Poutine
          
        ",France Inter,proposal,2024-05-08T14:44:00.160Z,,0,0,1,4Yc6hUVpoUU
0JVO6mc1wX4,"
          
          
          
          
            Gaspard Proust - Chronique du 7 mai
          
        ",Europe 1,proposal,2024-05-08T14:44:00.199Z,,0,0,1,4Yc6hUVpoUU
JGqInpSAtmA,"
          
          
          
          
            Jai été cité sur CNews - Tanguy Pastureau maltraite linfo
          
        ",France Inter,proposal,2024-05-08T14:44:00.233Z,,0,0,1,4Yc6hUVpoUU
bTrSwYl9u8E,"
          
          
          
          
            Pascal Praud - Le PSG éliminé par le Borussia Dortmund en demi-finale de la Ligue des champions
          
        ",Europe 1,proposal,2024-05-08T14:44:00.266Z,,0,0,1,4Yc6hUVpoUU
k6krXMfjC8A,"
          
          
          
          
            Passion JO ! - Le billet de Daniel Morin 7h55
          
        ",France Inter,proposal,2024-05-08T14:44:00.325Z,,0,0,1,4Yc6hUVpoUU
IGjW84kTZp4,"
          
          
          
          
            La vengeance est un plat qui se mange froid - L’ABC - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-08T14:44:00.361Z,,0,0,1,4Yc6hUVpoUU
sr2l70HhmA8,"
          
          
          
          
            Doze déconomie : Le président de la SNCF est-il sacrifié ?
          
        ",BFM Business,proposal,2024-05-08T14:44:00.401Z,,0,0,1,4Yc6hUVpoUU
