url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
i3mbpe-Jl3M,Raphaël Glucksmann : On fait la même erreur avec Xi Jinping quavec Vladimir Poutine,France Inter,regular,2024-05-13T07:56:00.253Z,,180000,0,1,
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-13T07:56:00.696Z,,0,0,1,i3mbpe-Jl3M
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-13T07:56:00.746Z,,0,0,1,i3mbpe-Jl3M
mJMshRhfuqs,"
          
          
          
          
            Personne na envie dy aller : Dominique de Villepin sur lenvoi de troupes au sol en Ukraine
          
        ",LCI,proposal,2024-05-13T07:56:00.755Z,,0,0,1,i3mbpe-Jl3M
JrakvQ9n5Ug,"
          
          
          
          
            Raphaël Glucksmann :Le gouvernement Netanyahou noffre aucune perspective aux palestiniens
          
        ",Europe 1,proposal,2024-05-13T07:56:00.797Z,,0,0,1,i3mbpe-Jl3M
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-13T07:56:00.806Z,,0,0,1,i3mbpe-Jl3M
7khQBoQWROQ,"
          
          
          
          
            Que peut-on attendre de la visite du président chinois en France ?
          
        ",France Inter,proposal,2024-05-13T07:56:00.813Z,,0,0,1,i3mbpe-Jl3M
N0HqQ9N-G4M,"
          
          
          
          
            RAPHAËL GLUCKSMANN : UN AUTRE MACRON EST POSSIBLE
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-13T07:56:00.820Z,,0,0,1,i3mbpe-Jl3M
ClOGl60y8Ok,"
          
          
          
          
            Jean-Yves Le Drian dénonce un désastre et un massacre innommables à Rafah et Gaza
          
        ",France Inter,proposal,2024-05-13T07:56:00.854Z,,0,0,1,i3mbpe-Jl3M
itACgKWvUOs,"
          
          
          
          
            Russie, Chine, Turquie, Inde, Iran... Les nouveaux empires ?
          
        ",Le Figaro,proposal,2024-05-13T07:56:00.863Z,,0,0,1,i3mbpe-Jl3M
0gJ-g_YyW_g,"
          
          
          
          
            Sophia Aram : un discours politique aux Molières - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-13T07:56:00.870Z,,0,0,1,i3mbpe-Jl3M
S50EDV7nnEs,"
          
          
          
          
            LFI est le premier parti antisémite de France: linterview de Raphaël Enthoven en intégralité
          
        ",BFMTV,proposal,2024-05-13T07:56:01.315Z,,0,0,1,i3mbpe-Jl3M
KTos6VF3uxU,"
          
          
          
          
            Philippe Val : Eurovision, la France vote pour Israël
          
        ",Europe 1,proposal,2024-05-13T07:56:01.321Z,,0,0,1,i3mbpe-Jl3M
T6T_Vwa9csY,"
          
          
          
          
            On ne plaisante pas avec lhumour - Le Billet de François Morel
          
        ",France Inter,proposal,2024-05-13T07:56:01.330Z,,0,0,1,i3mbpe-Jl3M
LE6s92s_OUQ,"
          
          
          
          
            Je suis inquiet de la dérive de Sciences Po: linterview en intégralité dAlain Finkielkraut
          
        ",BFMTV,proposal,2024-05-13T07:56:01.337Z,,0,0,1,i3mbpe-Jl3M
BpfK5Na1jYg,"
          
          
          
          
            Xi Jinping à Paris : la Chine, faiseuse de paix ou machine de guerre ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-13T07:56:01.345Z,,0,0,1,i3mbpe-Jl3M
F0kZx-lUU1s,"
          
          
          
          
            Valérie Hayer : LEurope, cest notre assurance-vie
          
        ",RTL  ,proposal,2024-05-13T07:56:01.351Z,,0,0,1,i3mbpe-Jl3M
wLiFN_HQBW4,"
          
          
          
          
            Exfiltré d’un défilé du 1er mai, Raphaël Glucksmann réagit - C à Vous - 02/05/2024
          
        ",C à vous,proposal,2024-05-13T07:56:01.357Z,,0,0,1,i3mbpe-Jl3M
k3NiqhdCaX8,"
          
          
          
          
            RAPHAËL GLUCKSMANN : NON, IL NEST PAS UN CAMARADE
          
        ",Le Média,proposal,2024-05-13T07:56:01.365Z,,0,0,1,i3mbpe-Jl3M
OrUXKtMoK2Y,"
          
          
          
          
            La dernière chronique de Djamil Le Shlag - La chronique de Djamil le Shlag
          
        ",France Inter,proposal,2024-05-13T07:56:01.371Z,,0,0,1,i3mbpe-Jl3M
LwNpZ9Lw7Yk,"
          
          
          
          
            Le président chinois Xi Jinping en France : Il ne faut pas le traiter en ami.
          
        ",RTL  ,proposal,2024-05-13T07:56:01.383Z,,0,0,1,i3mbpe-Jl3M
LwNpZ9Lw7Yk,Le président chinois Xi Jinping en France : Il ne faut pas le traiter en ami.,RTL  ,regular,2024-05-13T07:59:08.495Z,,180000,1,2,
mJMshRhfuqs,"
          
          
          
          
            Personne na envie dy aller : Dominique de Villepin sur lenvoi de troupes au sol en Ukraine
          
        ",LCI,proposal,2024-05-13T07:59:09.046Z,,0,1,2,LwNpZ9Lw7Yk
F0kZx-lUU1s,"
          
          
          
          
            Valérie Hayer : LEurope, cest notre assurance-vie
          
        ",RTL  ,proposal,2024-05-13T07:59:09.084Z,,0,1,2,LwNpZ9Lw7Yk
bfAPWaVo5uQ,"
          
          
          
          
            JT DU 13-05-2024
          
        ",CALEDONIA,proposal,2024-05-13T07:59:09.094Z,,0,1,2,LwNpZ9Lw7Yk
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-13T07:59:09.139Z,,0,1,2,LwNpZ9Lw7Yk
BpfK5Na1jYg,"
          
          
          
          
            Xi Jinping à Paris : la Chine, faiseuse de paix ou machine de guerre ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-13T07:59:09.144Z,,0,1,2,LwNpZ9Lw7Yk
CFFniXACoCY,"
          
          
          
          
            Philippe Caverivière face à Raphaël Glucksmann
          
        ",RTL  ,proposal,2024-05-13T07:59:09.151Z,,0,1,2,LwNpZ9Lw7Yk
7TwU3nXPGJ8,"
          
          
          
          
            François Chih-chung Wu : Le système politique de la Chine est totalitaire
          
        ",RTL  ,proposal,2024-05-13T07:59:09.157Z,,0,1,2,LwNpZ9Lw7Yk
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-13T07:59:09.162Z,,0,1,2,LwNpZ9Lw7Yk
KTos6VF3uxU,"
          
          
          
          
            Philippe Val : Eurovision, la France vote pour Israël
          
        ",Europe 1,proposal,2024-05-13T07:59:09.560Z,,0,1,2,LwNpZ9Lw7Yk
j3T807J0KvY,"
          
          
          
          
            Xi Jinping en France : ce nest pas sûr que cette visite soit utile
          
        ",franceinfo,proposal,2024-05-13T07:59:09.570Z,,0,1,2,LwNpZ9Lw7Yk
v3tMSl6Fhfg,"
          
          
          
          
            Européennes J-30 : le point de vue de Jérôme Fourquet
          
        ",Le Figaro,proposal,2024-05-13T07:59:09.576Z,,0,1,2,LwNpZ9Lw7Yk
0KHbf-fEBZs,"
          
          
          
          
            LUnion européenne, lart de léquilibre - ARTE
          
        ",ARTE,proposal,2024-05-13T07:59:09.582Z,,0,1,2,LwNpZ9Lw7Yk
i3mbpe-Jl3M,"
          
          
          
          
            Raphaël Glucksmann : On fait la même erreur avec Xi Jinping quavec Vladimir Poutine
          
        ",France Inter,proposal,2024-05-13T07:59:09.586Z,,0,1,2,LwNpZ9Lw7Yk
S50EDV7nnEs,"
          
          
          
          
            LFI est le premier parti antisémite de France: linterview de Raphaël Enthoven en intégralité
          
        ",BFMTV,proposal,2024-05-13T07:59:09.592Z,,0,1,2,LwNpZ9Lw7Yk
9pp58JczkG4,"
          
          
          
          
            Mort de Bernard Pivot : Il a servi la littérature française comme personne depuis (Yann Moix)
          
        ",Europe 1,proposal,2024-05-13T07:59:09.597Z,,0,1,2,LwNpZ9Lw7Yk
ghaGA3ZrvmU,"
          
          
          
          
            Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann
          
        ",France Inter,proposal,2024-05-13T07:59:09.603Z,,0,1,2,LwNpZ9Lw7Yk
