url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
O9niYNdHSx8,0,NA,homepage,2022-06-20T10:14:36.128Z,0,,Tibo InShape,0,0,0,
GLNtbkv4pX0,1,NA,homepage,2022-06-20T10:14:36.152Z,0,,Haa Taa Deep,0,0,0,
zbNWCv2tmYo,2,NA,homepage,2022-06-20T10:14:36.171Z,0,,Amixem,0,0,0,
NJJNGSEz2WM,3,NA,homepage,2022-06-20T10:14:36.186Z,0,,Adrien Quatennens,0,0,0,
sSy7oDDi4MM,4,NA,homepage,2022-06-20T10:14:36.198Z,0,,Lolywood,0,0,0,
vTkUlqFqWpc,5,NA,homepage,2022-06-20T10:14:36.211Z,0,,JAZZ & BLUES,0,0,0,
wS8kBuKX1eg,6,NA,homepage,2022-06-20T10:14:36.223Z,0,,HugoDécrypte - Actus du jour,0,0,0,
IV9WOwM030I,7,NA,homepage,2022-06-20T10:14:36.235Z,0,,Fabien Olicard La deuxième chaîne,0,0,0,
Y-lJ5Dlq1_4,8,NA,homepage,2022-06-20T10:14:36.250Z,0,,ZackNaniTV,0,0,0,
dqyxGh2Ps8w,9,NA,homepage,2022-06-20T10:14:36.262Z,0,,Darko,0,0,0,
v5pgiXol8I8,10,NA,homepage,2022-06-20T10:14:36.273Z,0,,Mcfly et Carlito,0,0,0,
W-Xk4ZUW-ko,11,NA,homepage,2022-06-20T10:14:36.305Z,0,,SQUEEZIE,0,0,0,
8kzU3gF92o0,12,NA,homepage,2022-06-20T10:14:36.319Z,0,,Océane,0,0,0,
d1HUFPBWUh4,13,NA,homepage,2022-06-20T10:14:36.335Z,0,,Mcfly et Carlito la chaîne secondaire,0,0,0,
HPIh4EX_7JQ,14,NA,homepage,2022-06-20T10:14:36.349Z,0,,Michou,0,0,0,
ngAfjzi5hto,15,NA,homepage,2022-06-20T10:14:36.360Z,0,,Mastu,0,0,0,
vh4TCR2k9ig,16,NA,homepage,2022-06-20T10:14:36.372Z,0,,GMK,0,0,0,
z2YL2BBrOnE,17,NA,homepage,2022-06-20T10:14:36.386Z,0,,Studio Bagel,0,0,0,
z2lFEZw3Gzs,18,NA,homepage,2022-06-20T10:14:36.397Z,0,,Sofyan,0,0,0,
KZwHixxG-0g,19,NA,homepage,2022-06-20T10:14:36.414Z,0,,Sheshounet,0,0,0,
Eeb37PfClwI,20,NA,homepage,2022-06-20T10:14:36.433Z,0,,Pieds Carrés,0,0,0,
myWHQgZB9Ng,21,NA,homepage,2022-06-20T10:14:36.445Z,0,,FORMULA 1,0,0,0,
tRUwWZEpHW8,22,NA,homepage,2022-06-20T10:14:36.456Z,0,,Ninjaxx & Nino,0,0,0,
mZhf84hLjRQ,23,NA,homepage,2022-06-20T10:14:36.469Z,0,,Rachel & Emilien - Rénovation,0,0,0,
p9gpouZp2QA,24,NA,homepage,2022-06-20T10:14:36.479Z,0,,Miracle Music,0,0,0,
U4aUW4bKy2w,25,NA,homepage,2022-06-20T10:14:36.492Z,0,,Wankil Studio - Laink et Terracid,0,0,0,
5D8KR6_wPU0,26,NA,homepage,2022-06-20T10:14:36.502Z,0,,Acoustic Greatest Hits.,0,0,0,
xATpkkeX_qk,27,NA,homepage,2022-06-20T10:14:36.523Z,0,,Love YourSelf,0,0,0,
ZaNG3Dojvs4,28,NA,homepage,2022-06-20T10:14:36.540Z,0,,Sud Radio,0,0,0,
7H7ZzB-fWUg,29,NA,homepage,2022-06-20T10:14:36.555Z,0,,Le Monde à L'Envers,0,0,0,
I-q-mXhBYRM,30,NA,homepage,2022-06-20T10:14:36.567Z,0,,Regards,0,0,0,
wKhUwVPLMWY,31,NA,homepage,2022-06-20T10:14:36.576Z,0,,FRANCE 24,0,0,0,
Goa8vu5t9tQ,32,NA,homepage,2022-06-20T10:14:36.586Z,0,,FRANCE 24,0,0,0,
YoiZQILygts,33,NA,homepage,2022-06-20T10:14:36.597Z,0,,FRANCE 24,0,0,0,
