url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
i3mbpe-Jl3M,Raphaël Glucksmann : On fait la même erreur avec Xi Jinping quavec Vladimir Poutine,France Inter,regular,2024-05-09T21:44:39.054Z,,180000,0,1,
TmIVC9AGTuo,"
          
          
          
          
            Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation
          
        ",France Inter,proposal,2024-05-09T21:44:39.607Z,,0,0,1,i3mbpe-Jl3M
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-09T21:44:39.621Z,,0,0,1,i3mbpe-Jl3M
vPY715WtPlc,"
          
          
          
          
            Clémence Guetté dénonce le climat actuel de censure et de répression
          
        ",France Inter,proposal,2024-05-09T21:44:39.669Z,,0,0,1,i3mbpe-Jl3M
0gJ-g_YyW_g,"
          
          
          
          
            Sophia Aram : un discours politique aux Molières - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-09T21:44:39.676Z,,0,0,1,i3mbpe-Jl3M
4S8yyE43eWc,"
          
          
          
          
            Raphaël Glucksmann passe son Grand Oral des européennes à lUniversité Libé
          
        ",Libération,proposal,2024-05-09T21:44:39.971Z,,0,0,1,i3mbpe-Jl3M
9nSASZPESOI,"
          
          
          
          
            9 mai : lOccident, cible désignée de Poutine
          
        ",LCI,proposal,2024-05-09T21:44:40.124Z,,0,0,1,i3mbpe-Jl3M
hRp8Zn78enY,"
          
          
          
          
            Hervé Machenaud (EDF) : Xi Jinping en France, les enjeux
          
        ",BFM Business,proposal,2024-05-09T21:44:40.154Z,,0,0,1,i3mbpe-Jl3M
qccNrOZPFoI,"
          
          
          
          
            Face à Poutine - Le coup dessai (1/3) | ARTE
          
        ",ARTE,proposal,2024-05-09T21:44:40.163Z,,0,0,1,i3mbpe-Jl3M
_30j4FGmfGg,"
          
          
          
          
            Chine-Russie : une alliance en train de se renforcer ? - Frédéric Lemaître - C à Vous - 07/05/2024
          
        ",C à vous,proposal,2024-05-09T21:44:40.170Z,,0,0,1,i3mbpe-Jl3M
T4wr_MdzDRo,"
          
          
          
          
            Vote RN : les motivations des électeurs ont-elles changé ?
          
        ",France Culture,proposal,2024-05-09T21:44:40.175Z,,0,0,1,i3mbpe-Jl3M
xQUAHV12Vfo,"
          
          
          
          
            Donald Trump et Joe Biden sont des figures vides de la démocratie
          
        ",France Inter,proposal,2024-05-09T21:44:40.182Z,,0,0,1,i3mbpe-Jl3M
ClOGl60y8Ok,"
          
          
          
          
            Jean-Yves Le Drian dénonce un désastre et un massacre innommables à Rafah et Gaza
          
        ",France Inter,proposal,2024-05-09T21:44:40.188Z,,0,0,1,i3mbpe-Jl3M
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-09T21:44:40.196Z,,0,0,1,i3mbpe-Jl3M
UZ3VUJGa0ow,"
          
          
          
          
            L’écologie à l’épreuve des européennes : Julia Cagé X Jean-Yves Dormagen
          
        ",France Inter,proposal,2024-05-09T21:44:40.203Z,,0,0,1,i3mbpe-Jl3M
BpfK5Na1jYg,"
          
          
          
          
            Xi Jinping à Paris : la Chine, faiseuse de paix ou machine de guerre ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-09T21:44:40.208Z,,0,0,1,i3mbpe-Jl3M
Z_gcqq9B_ec,"
          
          
          
          
            Élections européennes: le débat entre Raphaël Glucksmann et François-Xavier Bellamy en intégralité
          
        ",BFMTV,proposal,2024-05-09T21:44:40.215Z,,0,0,1,i3mbpe-Jl3M
N0HqQ9N-G4M,"
          
          
          
          
            RAPHAËL GLUCKSMANN : UN AUTRE MACRON EST POSSIBLE
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-09T21:44:40.220Z,,0,0,1,i3mbpe-Jl3M
wLiFN_HQBW4,"
          
          
          
          
            Exfiltré d’un défilé du 1er mai, Raphaël Glucksmann réagit - C à Vous - 02/05/2024
          
        ",C à vous,proposal,2024-05-09T21:44:40.226Z,,0,0,1,i3mbpe-Jl3M
7khQBoQWROQ,"
          
          
          
          
            Que peut-on attendre de la visite du président chinois en France ?
          
        ",France Inter,proposal,2024-05-09T21:44:40.232Z,,0,0,1,i3mbpe-Jl3M
