url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
aDANc6xd3wU,LUNION EUROPÉENNE SEST COUCHÉE DEVANT LES LABOS PHARMACEUTIQUES,Manon Aubry,regular,2024-05-10T20:46:51.073Z,,180000,0,1,
k329eMtJijY,"
          
          
          
          
            Policiers blessés par balle dans un commissariat de Paris : ce que lon sait
          
        ",TF1 INFO,proposal,2024-05-10T20:46:51.353Z,,0,0,1,aDANc6xd3wU
r9Rnp6WR5Wk,"
          
          
          
          
            Israël - Hamas : Pour Benjamin Netanyahu il sagit dobtenir une victoire militaire (Gilles Kepel)
          
        ",Europe 1,proposal,2024-05-10T20:46:51.363Z,,0,0,1,aDANc6xd3wU
8vx5CagbY7M,"
          
          
          
          
            This plant can save millions of lives (and WHO does not want it)
          
        ",Le Média,proposal,2024-05-10T20:46:51.370Z,,0,0,1,aDANc6xd3wU
ToDyDsjM-38,"
          
          
          
          
            STOP À LA CORRUPTION DES ÉLUS !
          
        ",Manon Aubry,proposal,2024-05-10T20:46:51.378Z,,0,0,1,aDANc6xd3wU
uai4auH29cg,"
          
          
          
          
            Moscou menace : les Français seront des cibles
          
        ",LCI,proposal,2024-05-10T20:46:51.384Z,,0,0,1,aDANc6xd3wU
JrsjozczSYc,"
          
          
          
          
            « L’atmosphère est post-apocalyptique » : malgré l’interdiction, ils se promènent sur lA13 fermée
          
        ",Le Parisien,proposal,2024-05-10T20:46:51.392Z,,0,0,1,aDANc6xd3wU
Dqzt6yAmdDE,"
          
          
          
          
            BILL GATES: THE INCREDIBLE SCAM BEHIND ITS FOUNDATION
          
        ",Le Média,proposal,2024-05-10T20:46:51.399Z,,0,0,1,aDANc6xd3wU
yTPgJrECFSA,"
          
          
          
          
            LEstonie prête à miner la mer Baltique
          
        ",LCI,proposal,2024-05-10T20:46:51.405Z,,0,0,1,aDANc6xd3wU
6hKLNJP-ZYQ,"
          
          
          
          
            Ukraine: la Russie a lancé une offensive terrestre denvergure dans la région de Kharkiv
          
        ",FRANCE 24,proposal,2024-05-10T20:46:51.411Z,,0,0,1,aDANc6xd3wU
wPB2fqEldOg,"
          
          
          
          
            VU du 10/05/24 : Inondations au Brésil
          
        ",VU FranceTV,proposal,2024-05-10T20:46:51.417Z,,0,0,1,aDANc6xd3wU
BWMIsM_RT-w,"
          
          
          
          
            Nucléaire : Poutine menace, Loukachenko en rajoute
          
        ",LCI,proposal,2024-05-10T20:46:51.424Z,,0,0,1,aDANc6xd3wU
zIxuYURvAIE,"
          
          
          
          
            On regarde les moments les plus fous de Cash Investigation avec Élise Lucet
          
        ",france tv,proposal,2024-05-10T20:46:51.431Z,,0,0,1,aDANc6xd3wU
ov6X8NzzFOI,"
          
          
          
          
            Le Journal Afrique du vendredi 10 mai 2024 sur TV5MONDE
          
        ",TV5MONDE Info,proposal,2024-05-10T20:46:51.436Z,,0,0,1,aDANc6xd3wU
ucuAr611vTo,"
          
          
          
          
            La Russie lance une offensive terrestre dans la région de Kharkiv
          
        ",euronews (en français),proposal,2024-05-10T20:46:51.442Z,,0,0,1,aDANc6xd3wU
Emw8Nusst7E,"
          
          
          
          
            Une résolution de lONU accorde de nouveaux droits à la Palestine, relançant sa demande dadhésion
          
        ",euronews (en français),proposal,2024-05-10T20:46:51.447Z,,0,0,1,aDANc6xd3wU
yuSLdta4oCA,"
          
          
          
          
            Clash : Christine Angot quitte le plateau de Thierry Ardisson | INA Arditube
          
        ",INA Arditube,proposal,2024-05-10T20:46:51.455Z,,0,0,1,aDANc6xd3wU
A1bN8W2zy6w,"
          
          
          
          
            Tapis rouge pour Xi Jinping en Hongrie • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-10T20:46:51.466Z,,0,0,1,aDANc6xd3wU
Goq_Rz-7b8c,"
          
          
          
          
            Manifestation de soutien à un étudiant propalestinien jugé en comparution immédiate | AFP Images
          
        ",AFP,proposal,2024-05-10T20:46:51.474Z,,0,0,1,aDANc6xd3wU
xy95Ez9fRmY,"
          
          
          
          
            LES PDG QUI SE GAVENT SONT DES PARASITES !
          
        ",Manon Aubry,proposal,2024-05-10T20:46:51.481Z,,0,0,1,aDANc6xd3wU
r_vuQFodEys,"
          
          
          
          
            EUROPÉENNES : LA NUPES EST-ELLE MORTE ET ENTERRÉE ?
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-10T20:46:51.488Z,,0,0,1,aDANc6xd3wU
PEQSgJ4NEuY,LA RÉACTION DEMMANUEL MACRON EST CELLE DUN ENFANT GÂTÉ - Manon Aubry,Manon Aubry,regular,2024-05-10T20:49:56.742Z,,180000,1,2,
ToDyDsjM-38,"
          
          
          
          
            STOP À LA CORRUPTION DES ÉLUS !
          
        ",Manon Aubry,proposal,2024-05-10T20:49:56.929Z,,0,1,2,PEQSgJ4NEuY
r9Rnp6WR5Wk,"
          
          
          
          
            Israël - Hamas : Pour Benjamin Netanyahu il sagit dobtenir une victoire militaire (Gilles Kepel)
          
        ",Europe 1,proposal,2024-05-10T20:49:56.947Z,,0,1,2,PEQSgJ4NEuY
ykc6T7vFWv0,"
          
          
          
          
            Bipez Johnny le TUNNEL CRÂNIEN svp
          
        ",Hermann Le Patriote,proposal,2024-05-10T20:49:56.964Z,,0,1,2,PEQSgJ4NEuY
ns1MDS9CVJY,"
          
          
          
          
            Les médias agitent les peurs ? Natacha Polony répond.
          
        ",Le Crayon,proposal,2024-05-10T20:49:56.971Z,,0,1,2,PEQSgJ4NEuY
_eqsKtbBMcA,"
          
          
          
          
            Fusillade dans un commissariat de Paris : Une violence gratuite déraisonnable
          
        ",Europe 1,proposal,2024-05-10T20:49:56.976Z,,0,1,2,PEQSgJ4NEuY
w5uWZXsBNx0,"
          
          
          
          
            JÉRÔME LE BANNER: SON EMBROUILLE AVEC VIN DIESEL, SES BAGARRES DE RUE, SES COMBATS LES PLUS VIOLENTS
          
        ",LEGEND,proposal,2024-05-10T20:49:56.981Z,,0,1,2,PEQSgJ4NEuY
9bIWUaNOP2I,"
          
          
          
          
            GUERRE À GAZA : l’assemblée générale de l’ONU vote en faveur d’une adhésion de la Palestine
          
        ",TV5MONDE Info,proposal,2024-05-10T20:49:56.987Z,,0,1,2,PEQSgJ4NEuY
k329eMtJijY,"
          
          
          
          
            Policiers blessés par balle dans un commissariat de Paris : ce que lon sait
          
        ",TF1 INFO,proposal,2024-05-10T20:49:56.992Z,,0,1,2,PEQSgJ4NEuY
yTPgJrECFSA,"
          
          
          
          
            LEstonie prête à miner la mer Baltique
          
        ",LCI,proposal,2024-05-10T20:49:56.999Z,,0,1,2,PEQSgJ4NEuY
0JVO6mc1wX4,"
          
          
          
          
            Gaspard Proust - Chronique du 7 mai
          
        ",Europe 1,proposal,2024-05-10T20:49:57.005Z,,0,1,2,PEQSgJ4NEuY
L0NsVrmdvGo,"
          
          
          
          
            Général Michel Yakovleff : Poutine sest engagé dans une guerre qui ne va pas bien pour lui
          
        ",LCI,proposal,2024-05-10T20:49:57.012Z,,0,1,2,PEQSgJ4NEuY
2237v_tTvsQ,"
          
          
          
          
            International : que pèse encore la France ?
          
        ",Public Sénat,proposal,2024-05-10T20:49:57.018Z,,0,1,2,PEQSgJ4NEuY
6hKLNJP-ZYQ,"
          
          
          
          
            Ukraine: la Russie a lancé une offensive terrestre denvergure dans la région de Kharkiv
          
        ",FRANCE 24,proposal,2024-05-10T20:49:57.024Z,,0,1,2,PEQSgJ4NEuY
wPB2fqEldOg,"
          
          
          
          
            VU du 10/05/24 : Inondations au Brésil
          
        ",VU FranceTV,proposal,2024-05-10T20:49:57.030Z,,0,1,2,PEQSgJ4NEuY
LeCgE9Jni-4,"
          
          
          
          
            Vladimir Poutine menace lEurope - Reportage #cdanslair 08.05.2024
          
        ",C dans lair,proposal,2024-05-10T20:49:57.036Z,,0,1,2,PEQSgJ4NEuY
uai4auH29cg,"
          
          
          
          
            Moscou menace : les Français seront des cibles
          
        ",LCI,proposal,2024-05-10T20:49:57.041Z,,0,1,2,PEQSgJ4NEuY
BWMIsM_RT-w,"
          
          
          
          
            Nucléaire : Poutine menace, Loukachenko en rajoute
          
        ",LCI,proposal,2024-05-10T20:49:57.045Z,,0,1,2,PEQSgJ4NEuY
Vx3KVIGeML8,"
          
          
          
          
            Attentat déjoué : comment le FSB voulait tuer Zelensky
          
        ",LCI,proposal,2024-05-10T20:49:57.050Z,,0,1,2,PEQSgJ4NEuY
ov6X8NzzFOI,"
          
          
          
          
            Le Journal Afrique du vendredi 10 mai 2024 sur TV5MONDE
          
        ",TV5MONDE Info,proposal,2024-05-10T20:49:57.056Z,,0,1,2,PEQSgJ4NEuY
_xaQo86CyDE,"
          
          
          
          
            Échanges tendus entre Louis Boyard et François-Xavier Bellamy (7 mai 2024, Paris, France) [4K]
          
        ",CLPRESS / Agence de presse,proposal,2024-05-10T20:49:57.062Z,,0,1,2,PEQSgJ4NEuY
8E3yWUz0fRs,MÉLENCHON AU SECOND TOUR POUR CHANGER LHISTOIRE,Manon Aubry,regular,2024-05-10T20:53:00.607Z,,180000,2,3,
Hr-whpEhz1w,"
          
          
          
          
            Enquête sur CNews, « matrice du projet dextrême droite de Bolloré »
          
        ",Mediapart,proposal,2024-05-10T20:53:00.850Z,,0,2,3,8E3yWUz0fRs
8WzJKg3BXO0,"
          
          
          
          
            BARDELLA EST LE LARBIN DES PATRONS !
          
        ",Manon Aubry,proposal,2024-05-10T20:53:00.870Z,,0,2,3,8E3yWUz0fRs
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-10T20:53:00.888Z,,0,2,3,8E3yWUz0fRs
tkFAzDwQGus,"
          
          
          
          
            Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance)
          
        ",Europe 1,proposal,2024-05-10T20:53:00.901Z,,0,2,3,8E3yWUz0fRs
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-10T20:53:00.910Z,,0,2,3,8E3yWUz0fRs
7tu15CD6qT0,"
          
          
          
          
            Hassan II du  Maroc invité de LHeure de Vérité | Archive INA
          
        ",INA Politique,proposal,2024-05-10T20:53:00.918Z,,0,2,3,8E3yWUz0fRs
vdS2BYVsPv8,"
          
          
          
          
            Éric Zemmour lève la main sur une femme à Ajaccio : Cest de la légitime défense (Sarah Knafo)
          
        ",Europe 1,proposal,2024-05-10T20:53:00.926Z,,0,2,3,8E3yWUz0fRs
-CJ8ujwitjc,"
          
          
          
          
            « J’AI INFILTRÉ LE PLATEAU DE BFM » : LE RÉCIT TERRIBLE D’UN JOURNALISTE INDÉPENDANT
          
        ",Le Média,proposal,2024-05-10T20:53:00.933Z,,0,2,3,8E3yWUz0fRs
ToDyDsjM-38,"
          
          
          
          
            STOP À LA CORRUPTION DES ÉLUS !
          
        ",Manon Aubry,proposal,2024-05-10T20:53:00.940Z,,0,2,3,8E3yWUz0fRs
s3Law6etcyU,"
          
          
          
          
            Compilation Nicolas Canteloup : 3H30 DE RIRE (Octobre 2018)
          
        ",Europe 1,proposal,2024-05-10T20:53:00.946Z,,0,2,3,8E3yWUz0fRs
rT-qjKal_9Q,"
          
          
          
          
            Israël, cest pire que la Russie: linterview intégrale de Rima Hassan sur BFMTV
          
        ",BFMTV,proposal,2024-05-10T20:53:00.952Z,,0,2,3,8E3yWUz0fRs
r9Rnp6WR5Wk,"
          
          
          
          
            Israël - Hamas : Pour Benjamin Netanyahu il sagit dobtenir une victoire militaire (Gilles Kepel)
          
        ",Europe 1,proposal,2024-05-10T20:53:00.957Z,,0,2,3,8E3yWUz0fRs
KWC20MYe9WM,"
          
          
          
          
            Mélenchon face aux Françaises - Le replay
          
        ",JEAN-LUC MÉLENCHON,proposal,2024-05-10T20:53:00.964Z,,0,2,3,8E3yWUz0fRs
2-DzhAu6V_U,"
          
          
          
          
            LUNION POPULAIRE VA ÉCRIRE LHISTOIRE !
          
        ",Nouvelle Union Populaire Écologique et Sociale,proposal,2024-05-10T20:53:00.969Z,,0,2,3,8E3yWUz0fRs
dGSdufHZdoc,"
          
          
          
          
            Palestine : « Cest la liberté dexpression quon veut censurer »
          
        ",Mediapart,proposal,2024-05-10T20:53:00.974Z,,0,2,3,8E3yWUz0fRs
hVR2ixy_r_s,"
          
          
          
          
            GLUCKSMANN, CROQUE-MORT DU PS | STEFANO PALOMBARINI
          
        ",Le Média,proposal,2024-05-10T20:53:00.980Z,,0,2,3,8E3yWUz0fRs
_eqsKtbBMcA,"
          
          
          
          
            Fusillade dans un commissariat de Paris : Une violence gratuite déraisonnable
          
        ",Europe 1,proposal,2024-05-10T20:53:00.985Z,,0,2,3,8E3yWUz0fRs
YVwEjuLpbLg,"
          
          
          
          
            A quoi faut-il sattendre à Gaza avec les nouvelles opérations de Tsahal ? - C Ce soir du 8 mai 2024
          
        ",C ce soir,proposal,2024-05-10T20:53:00.989Z,,0,2,3,8E3yWUz0fRs
e5WwkBARVPA,"
          
          
          
          
            ISRAËL-PALESTINE : UN NAUFRAGE MÉDIATIQUE SANS PRÉCÉDENT
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-10T20:53:00.995Z,,0,2,3,8E3yWUz0fRs
F7NpgZTywCg,"
          
          
          
          
            OTAN / Russie : les points de non retour divulgués
          
        ",LCI,proposal,2024-05-10T20:53:00.999Z,,0,2,3,8E3yWUz0fRs
frUdd1legTM,NOUS PROPOSONS UNE ALLOCATION DAUTONOMIE POUR TOUS LES JEUNES !,Manon Aubry,regular,2024-05-10T20:56:04.014Z,,180000,3,4,
GYSMChs-r_Q,"
          
          
          
          
            Gaza : Dans les universités, nous sommes en face dun mouvement du cœur, affirme Henri Leclerc
          
        ",France Inter,proposal,2024-05-10T20:56:04.259Z,,0,3,4,frUdd1legTM
am85lY9VIiY,"
          
          
          
          
            FACE AUX LOBBYS, FAISONS PRIMER LÉTHIQUE SUR LE FRIC !
          
        ",Manon Aubry,proposal,2024-05-10T20:56:04.274Z,,0,3,4,frUdd1legTM
zEBEWQi8PNs,"
          
          
          
          
            Placements frauduleux : des milliers de français ont perdu leurs économies
          
        ",TF1 INFO,proposal,2024-05-10T20:56:04.279Z,,0,3,4,frUdd1legTM
_eqsKtbBMcA,"
          
          
          
          
            Fusillade dans un commissariat de Paris : Une violence gratuite déraisonnable
          
        ",Europe 1,proposal,2024-05-10T20:56:04.298Z,,0,3,4,frUdd1legTM
CnMTemyGoss,"
          
          
          
          
            Les 4V - Rima Hassan
          
        ",Télé Matin,proposal,2024-05-10T20:56:04.306Z,,0,3,4,frUdd1legTM
xy95Ez9fRmY,"
          
          
          
          
            LES PDG QUI SE GAVENT SONT DES PARASITES !
          
        ",Manon Aubry,proposal,2024-05-10T20:56:04.312Z,,0,3,4,frUdd1legTM
rT-qjKal_9Q,"
          
          
          
          
            Israël, cest pire que la Russie: linterview intégrale de Rima Hassan sur BFMTV
          
        ",BFMTV,proposal,2024-05-10T20:56:04.316Z,,0,3,4,frUdd1legTM
WITSrPks4qE,"
          
          
          
          
            Européennes : la stratégie risquée de Mélenchon
          
        ",Public Sénat,proposal,2024-05-10T20:56:04.322Z,,0,3,4,frUdd1legTM
PX0BnQEPYD8,"
          
          
          
          
            GLUCKSMANN CHAHUTÉ, MÉLENCHON ACCUSÉ : IL Y A T-IL « DEUX GAUCHES »IRRÉCONCILIABLES ?
          
        ",Le Média,proposal,2024-05-10T20:56:04.328Z,,0,3,4,frUdd1legTM
-CJ8ujwitjc,"
          
          
          
          
            « J’AI INFILTRÉ LE PLATEAU DE BFM » : LE RÉCIT TERRIBLE D’UN JOURNALISTE INDÉPENDANT
          
        ",Le Média,proposal,2024-05-10T20:56:04.333Z,,0,3,4,frUdd1legTM
8WzJKg3BXO0,"
          
          
          
          
            BARDELLA EST LE LARBIN DES PATRONS !
          
        ",Manon Aubry,proposal,2024-05-10T20:56:04.338Z,,0,3,4,frUdd1legTM
4Kftid4ouA0,"
          
          
          
          
            Corée du Nord, Gérard Depardieu, Sciences Po... Yann Moix est linvité du Face à Face
          
        ",BFMTV,proposal,2024-05-10T20:56:04.343Z,,0,3,4,frUdd1legTM
hn-dw977wGQ,"
          
          
          
          
            Le secret qui a fait exploser la droite
          
        ",Documentaire Société,proposal,2024-05-10T20:56:04.349Z,,0,3,4,frUdd1legTM
uai4auH29cg,"
          
          
          
          
            Moscou menace : les Français seront des cibles
          
        ",LCI,proposal,2024-05-10T20:56:04.354Z,,0,3,4,frUdd1legTM
q9GAahkTLME,"
          
          
          
          
            Mineurs délinquants, Russie, Sciences Po… lintégralité de linterview de Marine Le Pen
          
        ",BFMTV,proposal,2024-05-10T20:56:04.358Z,,0,3,4,frUdd1legTM
t-WeuFES0LM,"
          
          
          
          
            Franz-Olivier Giesbert sur Emmanuel Macron : C’est la génération TPMG : tout pour ma gueule
          
        ",Europe 1,proposal,2024-05-10T20:56:04.364Z,,0,3,4,frUdd1legTM
ToDyDsjM-38,"
          
          
          
          
            STOP À LA CORRUPTION DES ÉLUS !
          
        ",Manon Aubry,proposal,2024-05-10T20:56:04.369Z,,0,3,4,frUdd1legTM
_mpqY4quFVw,"
          
          
          
          
            CONTRE LA CASSE SOCIALE NOUS SOMMES LA FORCE QUI PEUT TOUT CHANGER !
          
        ",Manon Aubry,proposal,2024-05-10T20:56:04.373Z,,0,3,4,frUdd1legTM
_4xZscMUemA,"
          
          
          
          
            ILS VEULENT NOUS FAIRE TAIRE, FAISONS NOUS ENTENDRE !
          
        ",Manon Aubry,proposal,2024-05-10T20:56:04.377Z,,0,3,4,frUdd1legTM
LeCgE9Jni-4,"
          
          
          
          
            Vladimir Poutine menace lEurope - Reportage #cdanslair 08.05.2024
          
        ",C dans lair,proposal,2024-05-10T20:56:04.382Z,,0,3,4,frUdd1legTM
PX0BnQEPYD8,"GLUCKSMANN CHAHUTÉ, MÉLENCHON ACCUSÉ : IL Y A T-IL « DEUX GAUCHES »IRRÉCONCILIABLES ?",Le Média,regular,2024-05-10T20:59:07.310Z,,180000,4,5,
-CJ8ujwitjc,"
          
          
          
          
            « J’AI INFILTRÉ LE PLATEAU DE BFM » : LE RÉCIT TERRIBLE D’UN JOURNALISTE INDÉPENDANT
          
        ",Le Média,proposal,2024-05-10T20:59:07.565Z,,0,4,5,PX0BnQEPYD8
Hr-whpEhz1w,"
          
          
          
          
            Enquête sur CNews, « matrice du projet dextrême droite de Bolloré »
          
        ",Mediapart,proposal,2024-05-10T20:59:07.590Z,,0,4,5,PX0BnQEPYD8
lxkKT531K5U,"
          
          
          
          
            BELIGH NABLI : UN VRAI EXPERT FACE AUX EXPERTS EN CARTON DES PLATEAUX TÉLÉ
          
        ",Le Média,proposal,2024-05-10T20:59:07.595Z,,0,4,5,PX0BnQEPYD8
