url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
w-m9pX0BC4U,0.0,NA,homepage,2022-06-20T09:23:08.383Z,0.0,,DemoTV,0.0,0,0,
zbNWCv2tmYo,1.0,NA,homepage,2022-06-20T09:23:08.430Z,0.0,,Amixem,0.0,0,0,
GLNtbkv4pX0,2.0,NA,homepage,2022-06-20T09:23:08.468Z,0.0,,Haa Taa Deep,0.0,0,0,
wS8kBuKX1eg,3.0,NA,homepage,2022-06-20T09:23:08.509Z,0.0,,HugoDécrypte - Actus du jour,0.0,0,0,
qNZe5hUAfuU,4.0,NA,homepage,2022-06-20T09:23:08.539Z,0.0,,SQUEEZIE,0.0,0,0,
8kzU3gF92o0,5.0,NA,homepage,2022-06-20T09:23:08.568Z,0.0,,Océane,0.0,0,0,
vTkUlqFqWpc,6.0,NA,homepage,2022-06-20T09:23:08.593Z,0.0,,JAZZ & BLUES,0.0,0,0,
KH13Q0Bfc0w,7.0,NA,homepage,2022-06-20T09:23:08.623Z,0.0,,Sir Gibsy,0.0,0,0,
rtOGQm-n7Eg,8.0,NA,homepage,2022-06-20T09:23:08.650Z,0.0,,official  lavkush 2,0.0,0,0,
vbh2dEURlXY,9.0,NA,homepage,2022-06-20T09:23:08.676Z,0.0,,LCI,0.0,0,0,
v5pgiXol8I8,10.0,NA,homepage,2022-06-20T09:23:08.708Z,0.0,,Mcfly et Carlito,0.0,0,0,
p9gpouZp2QA,11.0,NA,homepage,2022-06-20T09:23:08.738Z,0.0,,Miracle Music,0.0,0,0,
W-Xk4ZUW-ko,12.0,NA,homepage,2022-06-20T09:23:08.768Z,0.0,,SQUEEZIE,0.0,0,0,
vh4TCR2k9ig,13.0,NA,homepage,2022-06-20T09:23:08.800Z,0.0,,GMK,0.0,0,0,
HPIh4EX_7JQ,14.0,NA,homepage,2022-06-20T09:23:08.826Z,0.0,,Michou,0.0,0,0,
d1HUFPBWUh4,15.0,NA,homepage,2022-06-20T09:23:08.855Z,0.0,,Mcfly et Carlito la chaîne secondaire,0.0,0,0,
ngAfjzi5hto,16.0,NA,homepage,2022-06-20T09:23:08.888Z,0.0,,Mastu,0.0,0,0,
z2YL2BBrOnE,17.0,NA,homepage,2022-06-20T09:23:08.918Z,0.0,,Studio Bagel,0.0,0,0,
0PL0MVK-zx0,18.0,NA,homepage,2022-06-20T09:23:08.941Z,0.0,,Marc vers l'Agriculture de Conservation,0.0,0,0,
z2lFEZw3Gzs,19.0,NA,homepage,2022-06-20T09:23:08.961Z,0.0,,Sofyan,0.0,0,0,
KZwHixxG-0g,20.0,NA,homepage,2022-06-20T09:23:08.978Z,0.0,,Sheshounet,0.0,0,0,
Eeb37PfClwI,21.0,NA,homepage,2022-06-20T09:23:09.002Z,0.0,,Pieds Carrés,0.0,0,0,
myWHQgZB9Ng,22.0,NA,homepage,2022-06-20T09:23:09.022Z,0.0,,FORMULA 1,0.0,0,0,
mZhf84hLjRQ,23.0,NA,homepage,2022-06-20T09:23:09.052Z,0.0,,Rachel & Emilien - Rénovation,0.0,0,0,
NJJNGSEz2WM,24.0,NA,homepage,2022-06-20T09:23:09.073Z,0.0,,Adrien Quatennens,0.0,0,0,
5D8KR6_wPU0,25.0,NA,homepage,2022-06-20T09:23:09.090Z,0.0,,Acoustic Greatest Hits.,0.0,0,0,
xATpkkeX_qk,26.0,NA,homepage,2022-06-20T09:23:09.116Z,0.0,,Love YourSelf,0.0,0,0,
emjr4wfihys,27.0,NA,homepage,2022-06-20T09:23:09.144Z,0.0,,SQUEEZIE GAMING,0.0,0,0,
sT1KpjKbsTk,28.0,NA,homepage,2022-06-20T09:23:09.174Z,0.0,,Green Sound,0.0,0,0,
2rlvbyfF0zg,29.0,NA,homepage,2022-06-20T09:23:09.195Z,0.0,,Roger et ses humains,0.0,0,0,
ttzHuymVnkQ,30.0,NA,homepage,2022-06-20T09:23:09.221Z,0.0,,Les Echos,0.0,0,0,
sKdfhsyTs7g,31.0,NA,homepage,2022-06-20T09:23:09.241Z,0.0,,Le Point,0.0,0,0,
vxz8LDq3b6c,32.0,NA,homepage,2022-06-20T09:23:09.259Z,0.0,,FRANCE 24,0.0,0,0,
p8aBf6K5bkU,33.0,NA,homepage,2022-06-20T09:23:09.279Z,0.0,,euronews (en français),0.0,0,0,
oXC68JqodN8,34.0,NA,homepage,2022-06-20T09:23:09.299Z,0.0,,Europe 1,0.0,0,0,
nlcKgFBinUQ,35.0,NA,homepage,2022-06-20T09:23:09.321Z,0.0,,Europe 1,0.0,0,0,
Mg5VSjJpEdg,36.0,NA,homepage,2022-06-20T09:23:09.340Z,0.0,,Europe 1,0.0,0,0,
1h6avqipcTM,37.0,NA,homepage,2022-06-20T09:23:09.358Z,0.0,,Europe 1,0.0,0,0,
